 time            vin             Vr1             i(Vread)        hx              n1              n2              n3              n4              m1              m2              m3              m4              n.x9.xrstdp1.xr2.n1#ngap n.x9.xrstdp2.xr2.n1#ngap n.x9.xrstdp3.xr2.n1#ngap n.x9.xrstdp4.xr2.n1#ngap n.x9.xrstdp5.xr2.n1#ngap n.x9.xrstdp6.xr2.n1#ngap n.x9.xrstdp7.xr2.n1#ngap n.x9.xrstdp8.xr2.n1#ngap n.x9.xrstdp9.xr2.n1#ngap n.x9.xrstdp10.xr2.n1#ngap n.x9.xrstdp11.xr2.n1#ngap n.x9.xrstdp12.xr2.n1#ngap n.x9.xrstdp13.xr2.n1#ngap n.x9.xrstdp14.xr2.n1#ngap n.x9.xrstdp15.xr2.n1#ngap
 1.25056000e-05  8.47069086e-01  3.12799723e-03  8.06513682e-07  8.50971270e-03  2.46112461e-07  2.24192181e-07  2.69057274e-07  2.43449589e-07  2.11742702e-07  2.35109565e-07  2.11740922e-07  2.35106428e-07  9.40814973e-01  9.37839707e-01  9.40815225e-01  9.37839729e-01  9.66666114e-01  9.75998581e-01  9.66666115e-01  9.75998620e-01  9.40783934e-01  9.37896708e-01  9.40783936e-01  9.37896748e-01  9.66662349e-01  9.76018452e-01  9.66662343e-01 
 1.25256000e-05  8.49299906e-01  3.12392295e-03  8.06517840e-07  8.50896739e-03  2.03562340e-07  2.24823979e-07  2.17804374e-07  2.33027321e-07  2.34267350e-07  2.11195281e-07  2.34265999e-07  2.11196825e-07  9.40817045e-01  9.37841821e-01  9.40817297e-01  9.37841842e-01  9.66667852e-01  9.76000205e-01  9.66667853e-01  9.76000244e-01  9.40786006e-01  9.37898821e-01  9.40786007e-01  9.37898861e-01  9.66664086e-01  9.76020076e-01  9.66664081e-01 
 1.25456000e-05  8.51542676e-01  3.11987115e-03  8.06522478e-07  8.50785670e-03  2.45792624e-07  2.24183341e-07  2.68761060e-07  2.43419327e-07  2.11892315e-07  2.34922094e-07  2.11893052e-07  2.34924264e-07  9.40819118e-01  9.37843940e-01  9.40819370e-01  9.37843962e-01  9.66669588e-01  9.76001831e-01  9.66669589e-01  9.76001870e-01  9.40788079e-01  9.37900939e-01  9.40788081e-01  9.37900979e-01  9.66665823e-01  9.76021702e-01  9.66665817e-01 
 1.25656000e-05  8.53797307e-01  3.11584268e-03  8.06527655e-07  8.50638229e-03  2.03852817e-07  2.24800696e-07  2.18237636e-07  2.33141978e-07  2.34079424e-07  2.11345840e-07  2.34081206e-07  2.11346685e-07  9.40821190e-01  9.37846054e-01  9.40821441e-01  9.37846076e-01  9.66671326e-01  9.76003455e-01  9.66671327e-01  9.76003494e-01  9.40790151e-01  9.37903051e-01  9.40790153e-01  9.37903092e-01  9.66667560e-01  9.76023325e-01  9.66667555e-01 
 1.25856000e-05  8.56063711e-01  3.11183871e-03  8.06533320e-07  8.50454702e-03  2.45481928e-07  2.24181100e-07  2.68475727e-07  2.43387274e-07  2.12042577e-07  2.34741202e-07  2.12043673e-07  2.34735442e-07  9.40823263e-01  9.37848173e-01  9.40823514e-01  9.37848195e-01  9.66673062e-01  9.76005080e-01  9.66673064e-01  9.76005120e-01  9.40792225e-01  9.37905170e-01  9.40792227e-01  9.37905211e-01  9.66669297e-01  9.76024951e-01  9.66669291e-01 
 1.26056000e-05  8.58341797e-01  3.10786002e-03  8.06539521e-07  8.50235454e-03  2.04146114e-07  2.24790859e-07  2.18673636e-07  2.33255932e-07  2.33901621e-07  2.11496171e-07  2.33901050e-07  2.11496453e-07  9.40825334e-01  9.37850287e-01  9.40825586e-01  9.37850308e-01  9.66674800e-01  9.76006704e-01  9.66674801e-01  9.76006744e-01  9.40794297e-01  9.37907282e-01  9.40794298e-01  9.37907323e-01  9.66671034e-01  9.76026575e-01  9.66671028e-01 
 1.26256000e-05  8.60631475e-01  3.10390774e-03  8.06546179e-07  8.49980884e-03  2.45185496e-07  2.24177530e-07  2.68199551e-07  2.43357408e-07  2.12187493e-07  2.34558276e-07  2.12187918e-07  2.34559412e-07  9.40827407e-01  9.37852406e-01  9.40827660e-01  9.37852427e-01  9.66676536e-01  9.76008330e-01  9.66676537e-01  9.76008370e-01  9.40796370e-01  9.37909401e-01  9.40796372e-01  9.37909441e-01  9.66672770e-01  9.76028201e-01  9.66672764e-01 
 1.26456000e-05  8.62932655e-01  3.09998257e-03  8.06553350e-07  8.49691625e-03  2.04431271e-07  2.24781541e-07  2.19104984e-07  2.33376177e-07  2.33722241e-07  2.11640819e-07  2.33720739e-07  2.11643135e-07  9.40829479e-01  9.37854520e-01  9.40829731e-01  9.37854541e-01  9.66678273e-01  9.76009954e-01  9.66678275e-01  9.76009993e-01  9.40798442e-01  9.37911513e-01  9.40798444e-01  9.37911554e-01  9.66674507e-01  9.76029824e-01  9.66674501e-01 
 1.26656000e-05  8.65245245e-01  3.09608556e-03  8.06560984e-07  8.49368146e-03  2.44892476e-07  2.24180352e-07  2.67928792e-07  2.43338088e-07  2.12330974e-07  2.34379934e-07  2.12333795e-07  2.34378770e-07  9.40831552e-01  9.37856639e-01  9.40831804e-01  9.37856660e-01  9.66680009e-01  9.76011580e-01  9.66680011e-01  9.76011619e-01  9.40800516e-01  9.37913632e-01  9.40800517e-01  9.37913672e-01  9.66676243e-01  9.76031450e-01  9.66676237e-01 
 1.26856000e-05  8.67569153e-01  3.09221736e-03  8.06569126e-07  8.49010918e-03  2.04723605e-07  2.24774716e-07  2.19538094e-07  2.33496131e-07  2.33547707e-07  2.11785440e-07  2.33542599e-07  2.11789836e-07  9.40833624e-01  9.37858753e-01  9.40833876e-01  9.37858774e-01  9.66681747e-01  9.76013204e-01  9.66681749e-01  9.76013242e-01  9.40802587e-01  9.37915744e-01  9.40802588e-01  9.37915785e-01  9.66677980e-01  9.76033073e-01  9.66677974e-01 
 1.27056000e-05  8.69904288e-01  3.08837894e-03  8.06577698e-07  8.48620636e-03  2.44607988e-07  2.24187226e-07  2.67670856e-07  2.43323412e-07  2.12477457e-07  2.34203504e-07  2.12474128e-07  2.34204711e-07  9.40835697e-01  9.37860872e-01  9.40835949e-01  9.37860893e-01  9.66683483e-01  9.76014830e-01  9.66683485e-01  9.76014868e-01  9.40804661e-01  9.37917862e-01  9.40804662e-01  9.37917903e-01  9.66679716e-01  9.76034699e-01  9.66679710e-01 
 1.27256000e-05  8.72250556e-01  3.08457089e-03  8.06586747e-07  8.48198039e-03  2.05011831e-07  2.24771763e-07  2.19964101e-07  2.33623088e-07  2.33371501e-07  2.11928896e-07  2.33369697e-07  2.11929809e-07  9.40837769e-01  9.37862985e-01  9.40838021e-01  9.37863006e-01  9.66685221e-01  9.76016454e-01  9.66685222e-01  9.76016492e-01  9.40806732e-01  9.37919975e-01  9.40806733e-01  9.37920016e-01  9.66681453e-01  9.76036322e-01  9.66681447e-01 
 1.27456000e-05  8.74607864e-01  3.08079409e-03  8.06596231e-07  8.47743711e-03  2.44331167e-07  2.24197578e-07  2.67416591e-07  2.43310498e-07  2.12612645e-07  2.34027791e-07  2.12615437e-07  2.34031854e-07  9.40839842e-01  9.37865104e-01  9.40840094e-01  9.37865125e-01  9.66686957e-01  9.76018080e-01  9.66686958e-01  9.76018118e-01  9.40808805e-01  9.37922093e-01  9.40808807e-01  9.37922134e-01  9.66683189e-01  9.76037947e-01  9.66683182e-01 
 1.27656000e-05  8.76976118e-01  3.07704907e-03  8.06606181e-07  8.47258156e-03  2.05300895e-07  2.24775315e-07  2.20389987e-07  2.33752576e-07  2.33202563e-07  2.12069290e-07  2.33199913e-07  2.12069306e-07  9.40841914e-01  9.37867218e-01  9.40842166e-01  9.37867239e-01  9.66688694e-01  9.76019704e-01  9.66688695e-01  9.76019742e-01  9.40810877e-01  9.37924205e-01  9.40810878e-01  9.37924246e-01  9.66684925e-01  9.76039570e-01  9.66684919e-01 
 1.27856000e-05  8.79355224e-01  3.07333665e-03  8.06616530e-07  8.46742238e-03  2.44066574e-07  2.24212788e-07  2.67177477e-07  2.43302263e-07  2.12755824e-07  2.33860819e-07  2.12754531e-07  2.33858290e-07  9.40843986e-01  9.37869336e-01  9.40844238e-01  9.37869358e-01  9.66690430e-01  9.76021329e-01  9.66690432e-01  9.76021368e-01  9.40812950e-01  9.37926323e-01  9.40812952e-01  9.37926364e-01  9.66686662e-01  9.76041196e-01  9.66686655e-01 
 1.28056000e-05  8.81745087e-01  3.06965729e-03  8.06627306e-07  8.46196464e-03  2.05588443e-07  2.24781123e-07  2.20813734e-07  2.33880083e-07  2.33030680e-07  2.12207660e-07  2.33029306e-07  2.12206136e-07  9.40846058e-01  9.37871450e-01  9.40846310e-01  9.37871471e-01  9.66692167e-01  9.76022953e-01  9.66692169e-01  9.76022991e-01  9.40815021e-01  9.37928435e-01  9.40815023e-01  9.37928476e-01  9.66688398e-01  9.76042819e-01  9.66688392e-01 
 1.28256000e-05  8.84145613e-01  3.06601175e-03  8.06638471e-07  8.45621525e-03  2.43803621e-07  2.24225397e-07  2.66938503e-07  2.43303118e-07  2.12890426e-07  2.33687543e-07  2.12890572e-07  2.33687513e-07  9.40848131e-01  9.37873569e-01  9.40848382e-01  9.37873590e-01  9.66693903e-01  9.76024579e-01  9.66693905e-01  9.76024617e-01  9.40817095e-01  9.37930553e-01  9.40817096e-01  9.37930594e-01  9.66690134e-01  9.76044445e-01  9.66690128e-01 
 1.28456000e-05  8.86556704e-01  3.06240043e-03  8.06650066e-07  8.45017836e-03  2.05878403e-07  2.24789049e-07  2.21241844e-07  2.34013564e-07  2.32862325e-07  2.12344515e-07  2.32868187e-07  2.12343034e-07  9.40850202e-01  9.37875682e-01  9.40850454e-01  9.37875704e-01  9.66695641e-01  9.76026203e-01  9.66695643e-01  9.76026241e-01  9.40819166e-01  9.37932665e-01  9.40819167e-01  9.37932706e-01  9.66691871e-01  9.76046068e-01  9.66691864e-01 
 1.28656000e-05  8.88978265e-01  3.05882403e-03  8.06662018e-07  8.44386371e-03  2.43546262e-07  2.24245872e-07  2.66718195e-07  2.43304511e-07  2.13023185e-07  2.33524098e-07  2.13024520e-07  2.33519896e-07  9.40852275e-01  9.37877800e-01  9.40852526e-01  9.37877822e-01  9.66697378e-01  9.76027828e-01  9.66697379e-01  9.76027866e-01  9.40821239e-01  9.37934783e-01  9.40821241e-01  9.37934824e-01  9.66693607e-01  9.76047694e-01  9.66693601e-01 
 1.28856000e-05  8.91410199e-01  3.05528288e-03  8.06674400e-07  8.43727325e-03  2.06157619e-07  2.24796969e-07  2.21666286e-07  2.34145964e-07  2.32694563e-07  2.12474659e-07  2.32699404e-07  2.12475334e-07  9.40854346e-01  9.37879914e-01  9.40854597e-01  9.37879935e-01  9.66699115e-01  9.76029452e-01  9.66699116e-01  9.76029490e-01  9.40823311e-01  9.37936895e-01  9.40823312e-01  9.37936936e-01  9.66695344e-01  9.76049318e-01  9.66695337e-01 
 1.29056000e-05  8.93852409e-01  3.05177765e-03  8.06687125e-07  8.43041413e-03  2.43295651e-07  2.24266990e-07  2.66498441e-07  2.43315739e-07  2.13153544e-07  2.33357081e-07  2.13154765e-07  2.33356514e-07  9.40856419e-01  9.37882032e-01  9.40856670e-01  9.37882053e-01  9.66700851e-01  9.76031077e-01  9.66700853e-01  9.76031115e-01  9.40825384e-01  9.37939013e-01  9.40825386e-01  9.37939054e-01  9.66697081e-01  9.76050944e-01  9.66697073e-01 
 1.29256000e-05  8.96304798e-01  3.04830862e-03  8.06700245e-07  8.42329187e-03  2.06446961e-07  2.24813451e-07  2.22093688e-07  2.34288045e-07  2.32537557e-07  2.12607473e-07  2.32538784e-07  2.12613233e-07  9.40858491e-01  9.37884146e-01  9.40858741e-01  9.37884167e-01  9.66702589e-01  9.76032701e-01  9.66702591e-01  9.76032739e-01  9.40827456e-01  9.37941125e-01  9.40827457e-01  9.37941166e-01  9.66698818e-01  9.76052567e-01  9.66698810e-01 
 1.29456000e-05  8.98767266e-01  3.04487639e-03  8.06713701e-07  8.41591057e-03  2.43055182e-07  2.24289500e-07  2.66292141e-07  2.43327391e-07  2.13284482e-07  2.33194721e-07  2.13284033e-07  2.33191809e-07  9.40860563e-01  9.37886264e-01  9.40860814e-01  9.37886285e-01  9.66704325e-01  9.76034327e-01  9.66704327e-01  9.76034365e-01  9.40829529e-01  9.37943242e-01  9.40829531e-01  9.37943283e-01  9.66700554e-01  9.76054193e-01  9.66700547e-01 
 1.29656000e-05  9.01239717e-01  3.04148121e-03  8.06727550e-07  8.40827491e-03  2.06728181e-07  2.24828922e-07  2.22516540e-07  2.34432325e-07  2.32377311e-07  2.12737236e-07  2.32379403e-07  2.12740573e-07  9.40862635e-01  9.37888377e-01  9.40862885e-01  9.37888398e-01  9.66706063e-01  9.76035951e-01  9.66706064e-01  9.76035988e-01  9.40831601e-01  9.37945354e-01  9.40831602e-01  9.37945395e-01  9.66702291e-01  9.76055816e-01  9.66702284e-01 
 1.29856000e-05  9.03722049e-01  3.03812363e-03  8.06741717e-07  8.40039066e-03  2.42820290e-07  2.24315511e-07  2.66092254e-07  2.43348384e-07  2.13412133e-07  2.33036759e-07  2.13411232e-07  2.33030404e-07  9.40864707e-01  9.37890495e-01  9.40864957e-01  9.37890516e-01  9.66707799e-01  9.76037576e-01  9.66707800e-01  9.76037614e-01  9.40833674e-01  9.37947471e-01  9.40833676e-01  9.37947513e-01  9.66704027e-01  9.76057442e-01  9.66704020e-01 
 1.30056000e-05  9.06214165e-01  3.03480387e-03  8.06756271e-07  8.39226055e-03  2.07008166e-07  2.24844261e-07  2.22945485e-07  2.34579896e-07  2.32221460e-07  2.12866127e-07  2.32220713e-07  2.12868228e-07  9.40866778e-01  9.37892609e-01  9.40867028e-01  9.37892630e-01  9.66709536e-01  9.76039199e-01  9.66709538e-01  9.76039237e-01  9.40835746e-01  9.37949584e-01  9.40835747e-01  9.37949625e-01  9.66705764e-01  9.76059065e-01  9.66705757e-01 
 1.30256000e-05  9.08715964e-01  3.03152245e-03  8.06771150e-07  8.38388926e-03  2.42589157e-07  2.24341410e-07  2.65903247e-07  2.43373200e-07  2.13536009e-07  2.32873110e-07  2.13537128e-07  2.32875896e-07  9.40868851e-01  9.37894727e-01  9.40869101e-01  9.37894748e-01  9.66711273e-01  9.76040825e-01  9.66711274e-01  9.76040863e-01  9.40837819e-01  9.37951701e-01  9.40837821e-01  9.37951742e-01  9.66707500e-01  9.76060691e-01  9.66707493e-01 
 1.30456000e-05  9.11227346e-01  3.02827953e-03  8.06786378e-07  8.37528162e-03  2.07291075e-07  2.24862148e-07  2.23367735e-07  2.34726921e-07  2.32064861e-07  2.12992031e-07  2.32063348e-07  2.12992141e-07  9.40870922e-01  9.37896840e-01  9.40871172e-01  9.37896861e-01  9.66713010e-01  9.76042448e-01  9.66713011e-01  9.76042486e-01  9.40839891e-01  9.37953813e-01  9.40839893e-01  9.37953854e-01  9.66709236e-01  9.76062314e-01  9.66709230e-01 
 1.30656000e-05  9.13748210e-01  3.02507560e-03  8.06801902e-07  8.36644057e-03  2.42366447e-07  2.24369852e-07  2.65726019e-07  2.43400987e-07  2.13661179e-07  2.32720069e-07  2.13659114e-07  2.32717159e-07  9.40872994e-01  9.37898958e-01  9.40873244e-01  9.37898979e-01  9.66714746e-01  9.76044073e-01  9.66714747e-01  9.76044111e-01  9.40841964e-01  9.37955930e-01  9.40841966e-01  9.37955972e-01  9.66710972e-01  9.76063940e-01  9.66710966e-01 
 1.30856000e-05  9.16278454e-01  3.02191081e-03  8.06817771e-07  8.35736832e-03  2.07564981e-07  2.24886851e-07  2.23798211e-07  2.34882314e-07  2.31911451e-07  2.13118182e-07  2.31911057e-07  2.13117628e-07  9.40875065e-01  9.37901072e-01  9.40875315e-01  9.37901092e-01  9.66716483e-01  9.76045697e-01  9.66716484e-01  9.76045736e-01  9.40844036e-01  9.37958042e-01  9.40844037e-01  9.37958084e-01  9.66712709e-01  9.76065563e-01  9.66712703e-01 
 1.31056000e-05  9.18817977e-01  3.01878561e-03  8.06833939e-07  8.34807162e-03  2.42141663e-07  2.24400209e-07  2.65552445e-07  2.43436448e-07  2.13779633e-07  2.32561005e-07  2.13781188e-07  2.32560067e-07  9.40877137e-01  9.37903189e-01  9.40877387e-01  9.37903210e-01  9.66718219e-01  9.76047322e-01  9.66718220e-01  9.76047361e-01  9.40846109e-01  9.37960160e-01  9.40846110e-01  9.37960201e-01  9.66714445e-01  9.76067189e-01  9.66714439e-01 
 1.31256000e-05  9.21366677e-01  3.01570009e-03  8.06850450e-07  8.33855263e-03  2.07843958e-07  2.24905780e-07  2.24219597e-07  2.35043994e-07  2.31761809e-07  2.13236056e-07  2.31760131e-07  2.13239595e-07  9.40879208e-01  9.37905303e-01  9.40879457e-01  9.37905323e-01  9.66719956e-01  9.76048946e-01  9.66719957e-01  9.76048986e-01  9.40848180e-01  9.37962272e-01  9.40848182e-01  9.37962314e-01  9.66716181e-01  9.76068812e-01  9.66716175e-01 
 1.31456000e-05  9.23924452e-01  3.01265470e-03  8.06867236e-07  8.32881383e-03  2.41930304e-07  2.24431989e-07  2.65392072e-07  2.43478375e-07  2.13899022e-07  2.32411593e-07  2.13900808e-07  2.32407483e-07  9.40881280e-01  9.37907420e-01  9.40881529e-01  9.37907441e-01  9.66721692e-01  9.76050571e-01  9.66721693e-01  9.76050611e-01  9.40850253e-01  9.37964389e-01  9.40850255e-01  9.37964431e-01  9.66717917e-01  9.76070437e-01  9.66717911e-01 
 1.31656000e-05  9.26491197e-01  3.00964953e-03  8.06884353e-07  8.31885939e-03  2.08114605e-07  2.24932356e-07  2.24645803e-07  2.35202933e-07  2.31609572e-07  2.13356229e-07  2.31609146e-07  2.13358474e-07  9.40883351e-01  9.37909533e-01  9.40883600e-01  9.37909554e-01  9.66723429e-01  9.76052195e-01  9.66723430e-01  9.76052235e-01  9.40852324e-01  9.37966502e-01  9.40852326e-01  9.37966543e-01  9.66719654e-01  9.76072060e-01  9.66719648e-01 
 1.31856000e-05  9.29066811e-01  3.00668495e-03  8.06901748e-07  8.30869361e-03  2.41717489e-07  2.24467599e-07  2.65239153e-07  2.43524995e-07  2.14015467e-07  2.32259234e-07  2.14014668e-07  2.32259214e-07  9.40885422e-01  9.37911651e-01  9.40885672e-01  9.37911671e-01  9.66725164e-01  9.76053820e-01  9.66725166e-01  9.76053860e-01  9.40854397e-01  9.37968619e-01  9.40854399e-01  9.37968660e-01  9.66721390e-01  9.76073686e-01  9.66721384e-01 
 1.32056000e-05  9.31651188e-01  3.00376103e-03  8.06919457e-07  8.29831942e-03  2.08388642e-07  2.24959491e-07  2.25072314e-07  2.35369546e-07  2.31460774e-07  2.13476693e-07  2.31462972e-07  2.13475765e-07  9.40887493e-01  9.37913764e-01  9.40887743e-01  9.37913784e-01  9.66726901e-01  9.76055444e-01  9.66726903e-01  9.76055484e-01  9.40856468e-01  9.37970731e-01  9.40856470e-01  9.37970772e-01  9.66723127e-01  9.76075309e-01  9.66723121e-01 
 1.32256000e-05  9.34244226e-01  3.00087815e-03  8.06937420e-07  8.28774092e-03  2.41516876e-07  2.24503716e-07  2.65097242e-07  2.43578619e-07  2.14133126e-07  2.32113452e-07  2.14130799e-07  2.32110862e-07  9.40889565e-01  9.37915881e-01  9.40889814e-01  9.37915902e-01  9.66728637e-01  9.76057069e-01  9.66728639e-01  9.76057109e-01  9.40858541e-01  9.37972848e-01  9.40858543e-01  9.37972889e-01  9.66724863e-01  9.76076934e-01  9.66724857e-01 
 1.32456000e-05  9.36845819e-01  2.99803633e-03  8.06955697e-07  8.27696121e-03  2.08655768e-07  2.24986369e-07  2.25503856e-07  2.35539563e-07  2.31314877e-07  2.13588531e-07  2.31318562e-07  2.13593614e-07  9.40891635e-01  9.37917994e-01  9.40891885e-01  9.37918015e-01  9.66730374e-01  9.76058693e-01  9.66730376e-01  9.76058733e-01  9.40860612e-01  9.37974960e-01  9.40860613e-01  9.37975002e-01  9.66726599e-01  9.76078557e-01  9.66726594e-01 
 1.32656000e-05  9.39455862e-01  2.99523592e-03  8.06974234e-07  8.26598404e-03  2.41313427e-07  2.24538833e-07  2.64963643e-07  2.43639889e-07  2.14245617e-07  2.31965356e-07  2.14245449e-07  2.31961206e-07  9.40893707e-01  9.37920112e-01  9.40893957e-01  9.37920132e-01  9.66732110e-01  9.76060318e-01  9.66732111e-01  9.76060358e-01  9.40862684e-01  9.37977077e-01  9.40862686e-01  9.37977119e-01  9.66728335e-01  9.76080182e-01  9.66728330e-01 
 1.32856000e-05  9.42074250e-01  2.99247693e-03  8.06993065e-07  8.25481514e-03  2.08928260e-07  2.25015670e-07  2.25932539e-07  2.35715249e-07  2.31173761e-07  2.13705934e-07  2.31174024e-07  2.13707628e-07  9.40895778e-01  9.37922225e-01  9.40896028e-01  9.37922245e-01  9.66733846e-01  9.76061942e-01  9.66733848e-01  9.76061981e-01  9.40864755e-01  9.37979189e-01  9.40864757e-01  9.37979231e-01  9.66730072e-01  9.76081805e-01  9.66730066e-01 
 1.33056000e-05  9.44700877e-01  2.98975967e-03  8.07012146e-07  8.24345884e-03  2.41116875e-07  2.24574588e-07  2.64841744e-07  2.43711203e-07  2.14356750e-07  2.31821011e-07  2.14355250e-07  2.31821571e-07  9.40897849e-01  9.37924342e-01  9.40898099e-01  9.37924363e-01  9.66735582e-01  9.76063567e-01  9.66735583e-01  9.76063606e-01  9.40866828e-01  9.37981306e-01  9.40866829e-01  9.37981347e-01  9.66731807e-01  9.76083431e-01  9.66731802e-01 
 1.33256000e-05  9.47335637e-01  2.98708413e-03  8.07031503e-07  8.23191691e-03  2.09191632e-07  2.25045813e-07  2.26364968e-07  2.35899219e-07  2.31033210e-07  2.13818684e-07  2.31031647e-07  2.13822005e-07  9.40899920e-01  9.37926455e-01  9.40900170e-01  9.37926476e-01  9.66737319e-01  9.76065191e-01  9.66737320e-01  9.76065230e-01  9.40868899e-01  9.37983418e-01  9.40868900e-01  9.37983460e-01  9.66733543e-01  9.76085054e-01  9.66733538e-01 
 1.33456000e-05  9.49978423e-01  2.98445060e-03  8.07051095e-07  8.22019623e-03  2.40928402e-07  2.24616282e-07  2.64728321e-07  2.43785003e-07  2.14471104e-07  2.31677879e-07  2.14468854e-07  2.31678422e-07  9.40901991e-01  9.37928572e-01  9.40902242e-01  9.37928593e-01  9.66739054e-01  9.76066816e-01  9.66739056e-01  9.76066855e-01  9.40870971e-01  9.37985535e-01  9.40870973e-01  9.37985576e-01  9.66735279e-01  9.76086679e-01  9.66735274e-01 
 1.33656000e-05  9.52629129e-01  2.98185903e-03  8.07070961e-07  8.20830146e-03  2.09455938e-07  2.25078111e-07  2.26799723e-07  2.36089498e-07  2.30896480e-07  2.13932803e-07  2.30892542e-07  2.13934406e-07  9.40904061e-01  9.37930685e-01  9.40904312e-01  9.37930706e-01  9.66740791e-01  9.76068439e-01  9.66740792e-01  9.76068478e-01  9.40873041e-01  9.37987647e-01  9.40873043e-01  9.37987689e-01  9.66737016e-01  9.76088302e-01  9.66737011e-01 
 1.33856000e-05  9.55287647e-01  2.97930968e-03  8.07091038e-07  8.19623859e-03  2.40739769e-07  2.24656077e-07  2.64622319e-07  2.43866360e-07  2.14576625e-07  2.31541556e-07  2.14574818e-07  2.31535694e-07  9.40906133e-01  9.37932802e-01  9.40906383e-01  9.37932823e-01  9.66742526e-01  9.76070064e-01  9.66742527e-01  9.76070103e-01  9.40875114e-01  9.37989763e-01  9.40875116e-01  9.37989805e-01  9.66738751e-01  9.76089927e-01  9.66738747e-01 
 1.34056000e-05  9.57953869e-01  2.97680249e-03  8.07111373e-07  8.18401175e-03  2.09717068e-07  2.25110542e-07  2.27244011e-07  2.36280034e-07  2.30762355e-07  2.14043484e-07  2.30760000e-07  2.14042526e-07  9.40908203e-01  9.37934915e-01  9.40908454e-01  9.37934936e-01  9.66744262e-01  9.76071688e-01  9.66744264e-01  9.76071727e-01  9.40877184e-01  9.37991876e-01  9.40877186e-01  9.37991918e-01  9.66740488e-01  9.76091551e-01  9.66740483e-01 
 1.34256000e-05  9.60627687e-01  2.97433767e-03  8.07131915e-07  8.17162762e-03  2.40558252e-07  2.24697377e-07  2.64533279e-07  2.43953424e-07  2.14685957e-07  2.31397975e-07  2.14686438e-07  2.31400375e-07  9.40910274e-01  9.37937031e-01  9.40910525e-01  9.37937053e-01  9.66745998e-01  9.76073313e-01  9.66745999e-01  9.76073351e-01  9.40879257e-01  9.37993992e-01  9.40879258e-01  9.37994034e-01  9.66742224e-01  9.76093176e-01  9.66742219e-01 
 1.34456000e-05  9.63308993e-01  2.97191514e-03  8.07152682e-07  8.15909208e-03  2.09976836e-07  2.25143448e-07  2.27678017e-07  2.36477345e-07  2.30621783e-07  2.14152141e-07  2.30625186e-07  2.14152059e-07  9.40912344e-01  9.37939144e-01  9.40912596e-01  9.37939166e-01  9.66747734e-01  9.76074936e-01  9.66747735e-01  9.76074975e-01  9.40881327e-01  9.37996104e-01  9.40881329e-01  9.37996146e-01  9.66743960e-01  9.76094799e-01  9.66743955e-01 
